Date,Open,High,Low,Close,WAP
22-12-15,991.1,1002.5,984,987.5,993.86
23-12-15,993.4,1006,990.9,1003.55,1003.51
24-12-15,1005.5,1008,996.1,1000.9,1000.79
28-12-15,1004,1013.55,1001,1008.55,1008.7
29-12-15,1013,1018.5,1007.5,1015.15,1013.89
30-12-15,1015.7,1017,1002.1,1004.85,1007.89
31-12-15,1004,1017,1000,1012.6,1009.31
01-01-16,1010,1020,1008.75,1015.35,1016.57
04-01-16,1006,1014.2,987.3,995.4,999.48
05-01-16,1002,1010,996.85,1005.1,1004.67
06-01-16,1005,1038,1000.55,1031.95,1027.96
07-01-16,1023.8,1027.6,1008.25,1011.55,1015.48
08-01-16,1019,1032.15,1000.05,1024.05,1003.97
11-01-16,1011,1059.95,1011,1051.55,1048.11
12-01-16,1054,1065,1041.05,1045.1,1052.99
13-01-16,1054.8,1087.4,1019.35,1077.35,1059.95
14-01-16,1062.1,1081,1052.4,1061.2,1067.51
15-01-16,1070,1089.5,1066,1073.15,1081.11
18-01-16,1073.05,1082.45,1010.1,1018,1049.19
19-01-16,1025,1049,1015.2,1043.6,1036.09
20-01-16,1040.5,1040.5,990.5,1004.35,1008.48
21-01-16,1016.3,1025.7,978.15,984.9,993.95
22-01-16,995,1010.15,994.75,1003.95,1003.46
25-01-16,1008.2,1018.4,1000.15,1004.8,1009.97
27-01-16,1007.95,1009.7,996.15,999.35,1003.41
28-01-16,1000,1021.75,997.75,1016.9,1009.91
29-01-16,1020,1039.4,1018.85,1035.05,1031.59
01-02-16,1040,1041,1025.15,1028.1,1032.21
02-02-16,1031,1032,990.3,1002,1012.89
03-02-16,988.1,993.2,975,980.7,984.32
04-02-16,990,1000,968,973.95,982.27
05-02-16,976.3,982,963,972.3,971.21
08-02-16,971.9,984.25,957.7,961.6,972.95
09-02-16,951.1,968.5,950.35,956.6,961.09
10-02-16,951.25,972.9,948.95,962.4,962.95
11-02-16,963,966,916.25,922.45,937.68
12-02-16,931.05,933,888.5,906.3,907.51
15-02-16,921,949.95,920,944.65,939.91
16-02-16,952.8,958,927,929.65,942.27
17-02-16,933.4,956,917.1,952.45,937.88
18-02-16,962,967.75,936.3,941.15,950.8
19-02-16,941.15,952.45,937.8,944.55,945.18
22-02-16,945.9,967.9,945.05,962.45,961.5
23-02-16,964,966.9,943.05,950.7,957.7
24-02-16,946.3,959,942.55,952.55,954.39
25-02-16,957,957,941.7,944.4,947.62
26-02-16,950,958.5,944.95,950.5,951.42
29-02-16,951.1,993,936.3,966.55,959.37
01-03-16,967.5,985,965,982.25,979.62
02-03-16,992.5,1005.25,987.5,1001.2,998.65
03-03-16,1007.25,1017.25,997.55,1012.55,1008.87
04-03-16,1017,1018,1003.75,1006.5,1008.9
08-03-16,1006,1031,1006,1027.15,1021.89
09-03-16,1019,1044,1017.35,1041.95,1033.75
10-03-16,1043.7,1045,1009,1012,1020.16
11-03-16,1016.5,1029.5,1011.3,1015.65,1019.57
14-03-16,1018.15,1026,1013,1018.55,1018.65
15-03-16,1021,1026.95,1016,1020.4,1021.23
16-03-16,1021,1025.7,1005.4,1021.75,1016.29
17-03-16,1028,1036.4,1012.4,1015.55,1024.42
18-03-16,1019,1028.4,1016.25,1025.2,1022.11
21-03-16,1027.2,1039,1023.5,1036.2,1029.8
22-03-16,1038.1,1052.5,1036.75,1048.5,1045.55
23-03-16,1047,1047,1023,1029.35,1031.41
28-03-16,1029,1031.95,1015.5,1020.5,1022.46
29-03-16,1023.05,1040.9,1022.4,1035.4,1034.33
30-03-16,1040.35,1050.9,1040.25,1044.9,1046.84
31-03-16,1043,1055.95,1034.1,1045.25,1046.03
01-04-16,1039,1045.9,1026.4,1033.65,1033.45
04-04-16,1036.15,1042.45,1024.45,1035.15,1032.86
05-04-16,1030,1042,1022.65,1028.1,1029.9
06-04-16,1030.8,1035.9,1022.2,1031.45,1029.6
07-04-16,1032,1048,1023.25,1037.95,1037.86
08-04-16,1033.5,1054,1032.05,1037.85,1042.08
11-04-16,1035.2,1045,1033.3,1039.85,1040.2
12-04-16,1040.3,1057,1038.6,1047.15,1049.5
13-04-16,1052,1068.3,1052,1065.45,1059.65
18-04-16,1065.45,1065.7,1055,1061.75,1059.68
20-04-16,1068.2,1070,1035.35,1038.3,1045.48
21-04-16,1044.9,1051.5,1035,1040.9,1041.89
22-04-16,1041,1047.75,1030.5,1038.75,1039.44
25-04-16,1042.7,1044.9,1012.75,1016.15,1020.17
26-04-16,1017,1023.85,1008,1016.8,1014.62
27-04-16,1019.9,1025.85,1015.1,1019.7,1021.51
28-04-16,1019.7,1019.7,992,997.35,1002.31
29-04-16,995.7,998.75,977.85,982.55,988.34
02-05-16,981.4,992.5,977.05,986.3,986.68
03-05-16,989.8,994.7,972.6,976.05,981.91
04-05-16,976,983.65,974.25,977.5,979.08
05-05-16,982.25,983.5,971.1,975.05,976.87
06-05-16,975,976.95,967.5,969.15,971.14
09-05-16,975,986,972.5,982.95,980.84
10-05-16,982,984.85,978.05,981.35,981.39
11-05-16,973,980.45,971,974.85,976.38
12-05-16,977,992.45,975.7,991.05,986.4
13-05-16,988,990.9,975.5,978,981.28
16-05-16,978.25,982.05,972,976.15,976.7
17-05-16,980,983.3,966.65,970.2,974.97
18-05-16,967,972.75,965.2,970.15,970.01
19-05-16,971.15,971.7,946.15,950.55,961.91
20-05-16,951.15,954.6,932.35,934.1,943.44
23-05-16,938.4,940,925.7,930,932.29
24-05-16,930.9,943.35,929,940.05,939.59
25-05-16,949.2,951.9,941.6,949.25,947.54
26-05-16,950.55,953,944.25,946.65,948
27-05-16,951.5,975.7,949.5,972.65,965.49
30-05-16,975,981.45,966,969.45,972.3
31-05-16,968.9,972.5,956.2,958.95,962.69
01-06-16,958.8,966.5,951.25,953.3,959.2
02-06-16,956.1,957.25,945.25,956,950.73
03-06-16,957.5,963.6,955.4,957.95,959.16
06-06-16,959,962.75,953,955.9,957.36
07-06-16,956,961.1,951.8,954.65,955.63
08-06-16,957,958,950.2,954.15,953.72
09-06-16,958.05,977,958,971.45,971
10-06-16,973,984.2,968.7,975.65,976.87
13-06-16,970,983.3,964,979.3,973.94
14-06-16,982,984.5,969.3,974.9,976.97
15-06-16,977.5,984.9,973.5,982.4,980.34
16-06-16,981.9,983.5,967.5,974.55,974.56
17-06-16,977,978.9,970,973.25,973.86
20-06-16,965,993,965,990.55,985.13
21-06-16,995,995,980.2,987.25,986.53
22-06-16,986.95,986.95,977,980.5,980.96
23-06-16,980,983.45,970,981.9,975.34
24-06-16,966,966,934.4,951.5,946.6
27-06-16,949.85,958.8,944,956.1,954.49
28-06-16,957.5,961.55,956,958.2,958.7
29-06-16,961,968.8,960.3,966.85,964.93
30-06-16,971,977.75,967.35,969.45,971.19
01-07-16,973.5,976.45,970.2,973.65,973.42
04-07-16,978,992.35,976.2,986.65,987.42
05-07-16,989.95,1002.8,980.5,992.95,994.53
07-07-16,993.45,1000,986.75,987.9,991.83
08-07-16,988,989,978.55,980.1,982.95
11-07-16,988.05,994.9,985.5,990.75,990.34
12-07-16,992.5,1004.05,991,1002.1,998.39
13-07-16,1003,1015.8,1002,1008.45,1011.14
14-07-16,1008,1014.6,999.05,1006.45,1006.51
15-07-16,1010,1020.65,1003.85,1012.55,1013.73
18-07-16,1027,1039,986.1,1004.25,1021.82
19-07-16,1008,1021.8,995.25,1015.4,1009.72
20-07-16,1020,1028.1,1017,1022.55,1022.82
21-07-16,1024,1024.55,1005.5,1006.7,1011.7
22-07-16,1005,1017.25,1004.15,1014.8,1013.01
25-07-16,1016,1021.8,1007.8,1020.65,1014.97
26-07-16,1021.4,1034.15,1015.2,1023.3,1027.61
27-07-16,1025,1026.9,1010,1013.05,1017.35
28-07-16,1018.4,1029.8,1012.5,1026.05,1020.9
29-07-16,1025.8,1025.8,1012.2,1015.5,1017
01-08-16,1016.55,1020.85,1005.3,1009.3,1011.99
02-08-16,1008.9,1018.5,1007,1011.05,1012.93
03-08-16,1011.55,1013.05,992,994.05,998.36
04-08-16,1000,1002,984.5,993.15,991.07
05-08-16,995.2,1017.5,995.2,1014.55,1007.24
08-08-16,1017.15,1033.5,1017.15,1029.65,1029.15
09-08-16,1028.4,1033.4,1021.3,1029.85,1027.71
10-08-16,1029.95,1034.5,1001.05,1002.8,1013.99
11-08-16,1004,1022,1000.25,1012.45,1012.78
12-08-16,1015,1041.75,1014.9,1034.95,1032.5
16-08-16,1035,1044,1016,1024.2,1026.89
17-08-16,1023,1028.8,1008.2,1014,1018.57
18-08-16,1015.35,1023.15,1015.15,1016.6,1019.68
19-08-16,1011,1021.7,1007.25,1014.85,1014.9
22-08-16,1017.9,1020.35,1007.3,1013.9,1013.5
23-08-16,1013,1014.8,1005.1,1009.9,1010.28
24-08-16,1014.5,1022.1,1011.1,1020.75,1015.09
25-08-16,1020.5,1028.5,1010,1013.1,1020.41
26-08-16,1014.8,1030,1014.65,1027.7,1024.6
29-08-16,1027.7,1059.95,1027,1057,1044.48
30-08-16,1059.2,1070,1053.25,1065.8,1058.66
31-08-16,1065.9,1073.55,1047.05,1058,1064.91
01-09-16,1053.9,1072.55,1026.25,1029.15,1051.93
02-09-16,1032,1035,1003.1,1012.85,1014.12
06-09-16,1020,1024.95,1014,1020.45,1019.23
07-09-16,1020.1,1026.75,1014,1017.45,1019.08
08-09-16,1020.5,1035.5,1020,1032.25,1030.39
09-09-16,1034,1049.65,1030.2,1043.7,1042.4
12-09-16,1034,1055.65,1025.1,1046.6,1046.7
14-09-16,1046,1058,1040.65,1045.45,1052.56
15-09-16,1047,1068,1047,1062.45,1056.22
16-09-16,1065,1093.25,1059.75,1075.65,1082.88
19-09-16,1074.9,1087.5,1071.05,1082.35,1082.04
20-09-16,1085.05,1086,1069.1,1074.1,1075.94
21-09-16,1074,1084.5,1067,1071.35,1075.15
22-09-16,1080,1095.5,1079.1,1087.65,1089.84
23-09-16,1088,1109.2,1088,1102.95,1101.1
26-09-16,1102.5,1128.9,1102,1109.35,1120.89
27-09-16,1113.05,1125.7,1107.3,1110.45,1114.64
28-09-16,1110,1113,1087.3,1089.7,1093.8
29-09-16,1095,1110,1067.5,1072.55,1087.22
30-09-16,1070,1093.45,1067,1082.1,1082.4
03-10-16,1084.5,1107.35,1076.95,1090.4,1089.31
04-10-16,1093.9,1108,1092,1095.2,1098.24
05-10-16,1103.15,1105.8,1085.75,1089.3,1095.13
06-10-16,1092,1124.8,1092,1111.1,1113.47
07-10-16,1111.1,1122.65,1107.55,1109.95,1113.07
10-10-16,1115,1122,1092.8,1095.95,1104.4
13-10-16,1093.7,1093.7,1052.05,1057.7,1074.76
14-10-16,1060.5,1081.95,1058,1078.2,1075.38
17-10-16,1079,1080.65,1058,1060.15,1066.7
18-10-16,1064,1082,1062.8,1079.3,1075.2
19-10-16,1083.15,1094.5,1081.4,1086.9,1089.88
20-10-16,1091.95,1097.8,1085.1,1088.5,1090.61
21-10-16,1099,1099,1059,1064.4,1070.15
24-10-16,1068,1074,1060.5,1063.55,1067.93
25-10-16,1063.2,1065.4,1054.5,1059.9,1059.26
26-10-16,1058,1059.2,1052,1054.15,1054.57
27-10-16,1053,1054,1043.2,1048.5,1048.89
28-10-16,1050,1056,1043.95,1053.5,1051.79
30-10-16,1057,1065,1047.85,1051.2,1052.52
01-11-16,1051,1055,1047.75,1048.3,1050.1
02-11-16,1042,1042.05,1021.1,1024.05,1030.23
03-11-16,1024.05,1034.5,1022.1,1025.45,1028.42
04-11-16,1021.3,1027.15,1000.55,1005.8,1012.18
07-11-16,1011.35,1016.5,999.5,1001.95,1005.68
08-11-16,1003.55,1009,998.35,1002.85,1002
09-11-16,940,1008.9,932,1005.55,976.6
10-11-16,1016.55,1028.4,1008.25,1010,1018.28
11-11-16,1000,1017.3,995.35,1001.4,1004.09
15-11-16,1001.8,1001.8,980.55,987.6,989.57
16-11-16,989.3,996.7,982,985.85,991.42
17-11-16,987,998,975.85,981.3,986.94
18-11-16,983.15,992.15,982.9,987.5,988.14
21-11-16,988,993.7,983.5,990.9,988.47
22-11-16,994.25,1007.5,994.05,1001.1,1000.71
23-11-16,1005,1008.5,999.5,1007.25,1005.05
24-11-16,1006.9,1006.9,986,990.65,991.93
25-11-16,991,996,985,993.65,990.16
28-11-16,994.8,1000.05,984,986.45,990.98
29-11-16,987.1,1002.7,987.1,995.85,991.98
30-11-16,997,997.6,988,992.75,992.02
01-12-16,996.15,1014.6,994.5,997.2,1005.1
02-12-16,995,1005.6,993.05,995.3,1000.45
05-12-16,994,998.75,987.55,994.1,993.66
06-12-16,995,1004.9,995,1003.35,999.62
07-12-16,1007,1007,995.65,999.7,1002.29
08-12-16,1003.1,1021,1003.1,1019.55,1016.14
09-12-16,1020.5,1029.6,1020.3,1026.4,1026.13
12-12-16,1026.85,1040,1022.15,1028.1,1033.53
13-12-16,1032,1042,1028.5,1039.9,1037.89
14-12-16,1039.5,1064.4,1039.4,1060,1059.4
15-12-16,1056.75,1066.8,1051,1054.2,1059.21
16-12-16,1050,1062,1050,1057.55,1057.67
19-12-16,1058,1065.8,1055,1062.15,1064.15
20-12-16,1057.3,1062,1054,1059.1,1058.85
21-12-16,1059,1066.35,1056.5,1061.45,1060.87
22-12-16,1059.9,1061.55,1050.35,1053.95,1058.37
23-12-16,1050.6,1068.45,1050.6,1058.15,1059.57
26-12-16,1055.6,1066,1045,1047.1,1050.92
27-12-16,1047.1,1066.7,1047.1,1064.4,1054.96
28-12-16,1068,1069.9,1048.4,1052.2,1062.75
29-12-16,1051.65,1068.6,1049.5,1064.95,1058.23
30-12-16,1066.8,1084.7,1064,1080.1,1079.65
02-01-17,1081.35,1089.45,1073.15,1083.1,1085.77
03-01-17,1084.15,1097,1081.25,1090.65,1091.88
04-01-17,1092.15,1092.45,1065.35,1068.95,1074.89
05-01-17,1073,1079.5,1069,1077.4,1077.59
06-01-17,1075.3,1085,1072.55,1072.7,1074.79
09-01-17,1079,1085.7,1071.1,1077.1,1078.96
10-01-17,1079,1092,1078.25,1087.1,1088.39
11-01-17,1094.35,1095,1082,1084.1,1086.7
12-01-17,1088.45,1090,1079.15,1083.15,1083.95
13-01-17,1085.7,1096.6,1085.2,1090.15,1091.17
16-01-17,1091.4,1093.85,1074,1077,1079.87
17-01-17,1068.2,1074.7,1038,1041.3,1049.05
18-01-17,1043,1048.15,1029,1032.45,1036.17
19-01-17,1033.35,1044.65,1031,1033.75,1037.74
20-01-17,1033,1037.7,1024.4,1025.7,1029.47
23-01-17,1024,1031,1014.05,1015.95,1020.29
24-01-17,1020,1030,1018.6,1027.55,1024.26
25-01-17,1035,1035,1016.1,1016.7,1018.82
27-01-17,1019.7,1028.95,1019,1025.15,1024.81
30-01-17,1025.15,1045.8,1024.9,1044.15,1035.18
31-01-17,1047,1053.9,1040.75,1043.4,1046.25
01-02-17,1045.2,1050.85,1034.7,1049.2,1043.29
02-02-17,1047.05,1050,1038.55,1044.75,1044.3
03-02-17,1044.75,1050.1,1031.05,1033.7,1038.77
06-02-17,1036.05,1043.9,1032.5,1040.1,1037.91
07-02-17,1040.3,1040.75,1027.6,1030.7,1032.21
08-02-17,1031.15,1038.45,1023,1025.65,1028.01
09-02-17,1026,1034.45,1026,1032.7,1030.99
10-02-17,1035,1035.9,1025.95,1030.3,1030.98
13-02-17,1034,1035,1022,1028.35,1026.35
14-02-17,1033.35,1052.5,1031.2,1048.25,1046.42
15-02-17,1053,1057.5,1046.05,1050.9,1052.7
16-02-17,1052,1067,1052,1064.95,1061.61
17-02-17,1066,1077.9,1059,1075.35,1071.05
20-02-17,1070,1077,1066.25,1073.7,1074.1
21-02-17,1072.3,1090.55,1072.3,1088.25,1083.76
22-02-17,1092.05,1212,1092.05,1207.65,1177.98
23-02-17,1213.9,1222.3,1179.2,1182.6,1196.64
27-02-17,1187,1256.5,1187,1238.6,1241.07
28-02-17,1237.8,1247.85,1228.55,1238.25,1241.68
01-03-17,1242,1244.9,1230.25,1234.15,1238.01
02-03-17,1236,1254,1225.65,1233.25,1241.07
03-03-17,1237,1287.8,1237,1258.45,1268.36
06-03-17,1268,1309.9,1265.45,1304.9,1299.03
07-03-17,1316.15,1326.75,1296.6,1304.8,1306.74
08-03-17,1307.05,1310,1286,1291.9,1293.47
09-03-17,1289.8,1298,1281.7,1287.35,1284.04
10-03-17,1293.95,1296.5,1261.5,1281.4,1282.53
14-03-17,1315.95,1319.1,1285.25,1289.4,1298.94
15-03-17,1289.4,1316,1283.25,1304.4,1283.96
16-03-17,1311,1311,1294.6,1297.35,1300.48
17-03-17,1305,1319.85,1298.55,1300.65,1303.66
20-03-17,1301,1305,1277.15,1280.35,1294.67
21-03-17,1285.6,1285.6,1259.7,1263.8,1270.34
22-03-17,1254.7,1266,1247.55,1259.5,1256.24
23-03-17,1266.9,1277.75,1258.25,1274.1,1269.84
24-03-17,1274.1,1291.65,1268.4,1286.2,1282.67
27-03-17,1267.55,1278.5,1247.1,1250.75,1257.76
28-03-17,1255.05,1263.35,1237,1245.65,1248.7
29-03-17,1250.05,1260,1234.1,1254.7,1245.71
30-03-17,1255,1272.8,1254.05,1269.35,1265.49
31-03-17,1270,1336,1268.95,1319.2,1306.17
03-04-17,1332,1380,1332,1371.2,1365.65
05-04-17,1388,1417.95,1380.8,1414.9,1401.9
06-04-17,1409.7,1448.5,1402.7,1438.35,1429.72
07-04-17,1424.1,1433.75,1402.65,1405.55,1419.23
10-04-17,1416,1424.7,1378,1381.05,1395.77
11-04-17,1386,1400.3,1371,1374.1,1385.48
12-04-17,1388.8,1388.8,1351.05,1354.15,1363.66
13-04-17,1352,1373,1348,1364.35,1365.04
17-04-17,1367.7,1394.25,1365,1391,1379.5
18-04-17,1395.5,1410,1368.35,1370.45,1393.51
19-04-17,1371,1382.7,1358.25,1369.85,1369.99
20-04-17,1376.5,1386.9,1365.5,1369.4,1370.96
21-04-17,1375.2,1420,1373.05,1399.75,1404.98
24-04-17,1410,1433.75,1400.1,1416.4,1417.99
25-04-17,1459.7,1465,1427.65,1432.5,1442.88
26-04-17,1435.1,1440,1403.15,1416.35,1422.11
27-04-17,1420,1424.7,1402.75,1408.05,1407.56
28-04-17,1409.05,1420.8,1390.5,1394.8,1403.24
02-05-17,1400.1,1402,1366.75,1370.9,1376.14
03-05-17,1375.25,1380.5,1365,1370.25,1370.94
04-05-17,1373.1,1379.5,1354.65,1358.75,1364.25
05-05-17,1361,1367.65,1325.05,1328.6,1343.48
08-05-17,1328.6,1339.6,1320,1321.95,1329.39
09-05-17,1323,1333,1321,1330.6,1328.66
10-05-17,1333,1363,1331.45,1359.5,1352.99
11-05-17,1361.6,1374.95,1352.25,1356.7,1360.01
12-05-17,1363.9,1363.9,1344.2,1350.85,1353.37
15-05-17,1354.5,1356.05,1334.5,1343.65,1344.34
16-05-17,1345,1377,1341.8,1356.4,1359.89
17-05-17,1356,1364.85,1348.05,1352.4,1354.1
18-05-17,1346.8,1352,1323.3,1327.05,1335.86
19-05-17,1339,1339,1311.1,1318.5,1322.56
22-05-17,1322.55,1333.35,1315.05,1323.75,1322.83
23-05-17,1324,1330.25,1301.5,1304.4,1312.36
24-05-17,1305.65,1313.5,1295,1297,1303.17
25-05-17,1300,1311.75,1297.8,1302.9,1303.95
26-05-17,1302,1344.05,1301,1335.8,1326.75
29-05-17,1337.3,1365.9,1336,1356.55,1352.18
30-05-17,1356.55,1364.3,1349,1358.85,1357.31
31-05-17,1368,1368,1336,1340.6,1354.21
01-06-17,1338,1339.95,1323.05,1328.5,1329.42
02-06-17,1330.05,1338.8,1316.6,1324.75,1325.89
05-06-17,1325,1340.5,1315.75,1328.9,1324.16
06-06-17,1338.9,1338.9,1310.9,1313.4,1320.32
07-06-17,1312.8,1343.2,1308.6,1339.2,1328.53
08-06-17,1340,1345,1328.1,1329.9,1332.54
09-06-17,1344,1352,1330,1335.5,1340.46
12-06-17,1329.5,1329.95,1317.5,1319.35,1321.4
13-06-17,1316,1327,1309,1312.6,1318.76
14-06-17,1318,1357.5,1315.75,1355.9,1346.74
15-06-17,1362,1394.25,1360,1384.5,1381.67
16-06-17,1388.8,1395,1370.1,1387.85,1382.31
19-06-17,1391.9,1415,1391,1409.15,1410.31
20-06-17,1415,1422.6,1408.05,1412.25,1414.78
21-06-17,1410,1427,1405.6,1418.1,1418.01
22-06-17,1430,1444,1428.65,1433.15,1437.65
23-06-17,1439,1441.7,1430.9,1435,1437.62
27-06-17,1432,1440.05,1425,1435.9,1433.52
28-06-17,1438.3,1440,1396.15,1398.5,1408.79
29-06-17,1412,1418,1390.3,1392.9,1397.85
30-06-17,1392.9,1394.2,1375.1,1380.25,1381.65
03-07-17,1388,1394,1372.1,1384.1,1384.77
04-07-17,1387.5,1425.5,1387.5,1422.7,1408.75
05-07-17,1427.2,1445.9,1427,1439.8,1439.91
06-07-17,1445.3,1449.95,1437.35,1441.4,1444.05
07-07-17,1438,1497,1438,1490.8,1468.11
10-07-17,1492,1508,1487,1492.45,1497.05
11-07-17,1500,1504,1487.05,1495.2,1495.98
12-07-17,1498.8,1524.5,1496,1510.5,1512.91
13-07-17,1510,1523.6,1506.7,1518.85,1516.75
14-07-17,1522,1534,1515.25,1531.05,1526.83
17-07-17,1534.3,1558.8,1534.3,1551.35,1549.99
18-07-17,1548.4,1551.5,1512,1519.9,1526.36
19-07-17,1519.7,1540.8,1515,1533.5,1528.22
20-07-17,1540,1549.85,1521.05,1528.7,1535.7
21-07-17,1554,1592.2,1544.4,1586.2,1573.74
24-07-17,1604,1624.8,1586.2,1616.1,1613.4
25-07-17,1626.7,1629,1600,1603.35,1611.36
26-07-17,1610,1629.95,1602,1621.9,1621.16
27-07-17,1629.95,1631.1,1591,1598.35,1614.66
28-07-17,1597,1605,1579,1594.25,1591.92
31-07-17,1600.05,1618,1596,1613.85,1609.87
01-08-17,1623.85,1625,1591.6,1603.55,1605.08
02-08-17,1608.6,1636,1605,1629.1,1625.68
03-08-17,1629.9,1665,1616.9,1651.55,1648.02
04-08-17,1660.55,1663.2,1615.55,1622.5,1626.5
07-08-17,1629.6,1632,1612.8,1616.6,1621.44
08-08-17,1620,1621,1588.25,1603.4,1604.64
09-08-17,1600,1619.9,1585.75,1598.85,1605.26
10-08-17,1597.95,1606.85,1577.3,1584.05,1591.17
11-08-17,1554.9,1578,1535.5,1546.55,1556.81
14-08-17,1556.5,1585,1556.5,1573.15,1572.44
16-08-17,1571,1578,1550.55,1566.95,1561.45
17-08-17,1571.7,1596.85,1560.1,1566.05,1580.65
18-08-17,1566,1579.5,1553.65,1575.4,1568.46
21-08-17,1577.05,1585.1,1563,1565.8,1573.92
22-08-17,1574,1579.5,1558,1563.35,1571.22
23-08-17,1567,1585,1554,1581.3,1567.35
24-08-17,1591.7,1592.2,1564.6,1567.4,1575.52
28-08-17,1579,1582.25,1561.7,1565.8,1568.06
29-08-17,1560,1566.8,1530,1531.75,1542.74
30-08-17,1545,1568.6,1543.6,1564.15,1556.58
31-08-17,1570.3,1597.5,1570.3,1593.5,1585.7
01-09-17,1601.8,1615.95,1598.2,1609.35,1608.63
04-09-17,1615,1635.75,1596.2,1611.35,1613.51
05-09-17,1619,1634.9,1619,1633,1629.58
06-09-17,1631.4,1652.4,1625,1644.6,1644.01
07-09-17,824,832.7,816.5,818.9,822.95
08-09-17,820.1,823.6,812.8,817.15,817.43
11-09-17,820.4,827,816.05,818.1,823.71
12-09-17,822.1,824.6,817.45,823.3,821.43
13-09-17,824,859.25,822.5,849.1,847.67
14-09-17,857,861.4,842,844.2,849.13
15-09-17,842.1,852.15,835.4,843.4,842.28
18-09-17,847,851.3,843.1,845.4,847.05
19-09-17,849,849,837.55,840,840.51
20-09-17,856.25,872.1,845,847.1,854.97
21-09-17,848,851.4,837,841.3,841.95
22-09-17,840.7,840.7,814,817.5,825.2
25-09-17,817.9,827.7,805.3,820.45,819.02
26-09-17,820.5,827,812.5,819.2,818.26
27-09-17,827.5,827.5,795.5,798.6,806.14
28-09-17,800,802.5,781.15,786.75,793.14
29-09-17,791,793.5,780,782.15,785.31
03-10-17,792.35,803.7,786.25,798.35,798.38
04-10-17,798.35,824.95,795.5,819.2,811.68
05-10-17,825,828.25,818.75,824.2,822.81
06-10-17,824.9,838.9,822.65,836.85,832.58
09-10-17,836.85,838,828.25,830.75,832.45
10-10-17,831,846.9,830.75,843.4,842.44
11-10-17,845,857.9,836.3,840.4,850.1
12-10-17,841,876.2,841,872.5,861.31
13-10-17,880,891,874.25,876.7,880.82
16-10-17,879.9,891.7,861.75,875.2,876.65
17-10-17,878.9,883.95,867.3,874.25,874.78
18-10-17,875.55,917,875.15,913.75,903.25
19-10-17,916.7,921.75,903.25,910.35,914.73
23-10-17,911.15,943.45,909.9,938.1,929.83
24-10-17,947.1,947.1,928.3,934.75,936.79
25-10-17,940,945.75,930,939.95,938.6
26-10-17,938.35,958.2,931.5,947.25,942.22
27-10-17,950.1,956.5,926.4,929.45,946.45
30-10-17,931,945,931,940.15,937.95
31-10-17,943,945,932.1,940.8,936.62
01-11-17,946,957.4,945.9,952.3,951.93
02-11-17,954,956.9,944.2,947.1,947.64
03-11-17,953.3,953.3,940.5,945.6,944.24
06-11-17,944,945,929,934.45,935.36
07-11-17,934.45,935,903.15,906.65,911.75
08-11-17,907,908.9,885.1,888.25,893.37
09-11-17,895.1,909.1,892,901.55,902.21
10-11-17,900,901,880.35,883.5,887.2
13-11-17,883.5,891.35,873,875.15,879.69
14-11-17,875,894.5,873,886.2,885.11
15-11-17,886,889.85,878,882.4,884.98
16-11-17,882.5,905,882.5,902.45,900.54
17-11-17,917.6,924.75,907.1,909.7,913.97
20-11-17,910,924,905.25,918.85,913.72
21-11-17,925,939.7,924,932.4,933.94
22-11-17,937.05,938.7,924.55,930.25,930.1
23-11-17,925.65,948,925.65,945.15,939.4
24-11-17,948,959,946.65,949.5,951.04
27-11-17,948,955.75,943.5,950.7,948.17
28-11-17,949.45,950.95,938.25,942.95,943.52
29-11-17,942.95,949.8,938,945.45,946.66
30-11-17,940,952,920,922.6,929.23
01-12-17,925,931.1,908,909.85,917.69
04-12-17,915.75,917.9,898,901.5,902.02
05-12-17,900.35,918.9,895.9,911.5,911.52
06-12-17,913.8,930.5,909.2,927.5,923.32
07-12-17,927.1,933.95,922.8,930.65,927.82
08-12-17,937,937,919.65,920.95,924.65
11-12-17,920.8,925.45,913.5,915.9,917.1
12-12-17,913.5,928.95,907.9,915.05,919.59
13-12-17,919.75,924.3,912,914,918.62
14-12-17,920,925,909,920.55,915.12
15-12-17,929.2,933,917.5,919.9,926.2
18-12-17,917,931.25,861.7,919.4,914.89
19-12-17,921.5,926.9,920.05,924,921.87
20-12-17,925,927,917,918.75,920.51
21-12-17,920,923.2,911.1,913.05,917.22
22-12-17,916,922,910.2,918.5,917.06
26-12-17,923,936.6,918.6,928,924.1
27-12-17,930.15,936.75,918.35,922.3,929.87
28-12-17,923.2,934.2,918.65,924.4,924.91
29-12-17,925.9,932.25,918.1,921.05,924.31
01-01-18,922,923,909.7,911.55,916.27
02-01-18,915,919.2,907.25,911.4,915.46
03-01-18,924.45,927.2,913.3,916.35,920.14
04-01-18,919,921.8,916,920.25,918.93
05-01-18,920.5,925.85,919.45,923,922.7
08-01-18,924.1,930.2,923.6,928.45,926.65
09-01-18,929.05,943.95,924,940.9,938.23
10-01-18,945,946.75,935.4,941.5,941.52
11-01-18,941.75,942.75,935,937.2,939.36
12-01-18,942,951.85,938.1,946.75,945.66
15-01-18,950.2,957.55,945.2,947.6,951.12
16-01-18,949,949,920,923.5,931.13
17-01-18,925,928.65,908,924.65,921.69
18-01-18,930,930,911,919.3,922.3
19-01-18,922,932.35,922,929.35,927.02
22-01-18,948.5,974.5,940.1,971.2,956.79
23-01-18,975,990,975,981.7,983.91
